556,57,2
558,69,3
561,74,1
562,77,1
563,81,1
564,86,1
565,81,1
566,77,1
567,74,1
568,69,1
569,72,1
570,76,1
571,81,1
572,84,1
573,81,1
574,76,1
575,72,1
576,69,1
577,71,1
578,74,1
579,77,1
580,83,1
581,77,1
582,74,1
583,69,1
584,68,1
585,71,1
586,74,1
587,76,1
588,83,2
590,0,63
653,62,1
654,60,1
655,59,1
656,60,2
658,76,2
660,59,2
662,74,2
664,57,1
665,74,1
666,72,1
667,71,1
668,69,1
669,67,1
670,65,1
671,64,1
672,65,2
674,81,2
676,64,2
678,79,2
680,62,1
681,79,1
682,77,1
683,76,1
684,74,1
685,72,1
686,71,1
687,69,1
688,71,1
689,77,1
690,76,1
691,74,1
692,76,1
693,71,1
694,69,1
695,68,1
696,69,1
697,76,1
698,74,1
699,72,1
700,74,1
701,69,1
702,68,1
703,66,1
704,68,1
705,74,1
706,72,1
707,71,1
708,72,1
709,71,1
710,69,1
711,72,1
712,71,1
713,69,1
714,68,1
715,66,1
716,64,4
720,69,1
721,71,1
722,72,1
723,74,1
724,76,2
726,81,2
728,80,2
730,76,2
732,71,2
734,74,2
736,73,2
738,69,2
740,79,6
746,78,1
747,76,1
748,78,2
750,74,2
752,71,2
754,74,2
756,77,2
758,69,2
760,68,2
762,76,2
764,69,2
766,74,2
768,72,4
772,71,4
776,69,5
781,65,1
782,64,1
783,62,1
784,60,2
786,69,2
788,62,2
790,71,2
792,60,2
794,69,2
796,59,2
798,68,2
800,60,2
802,69,2
804,64,2
806,71,2
808,72,2
810,69,3
813,79,1
814,77,1
815,76,1
816,74,1
817,77,1
818,81,1
819,86,1
820,76,1
821,79,1
822,81,1
823,85,1
824,86,1
825,81,1
826,77,1
827,74,1
828,73,1
829,76,1
830,79,1
831,81,1
832,74,1
833,77,1
834,81,1
835,86,1
836,76,1
837,79,1
838,81,1
839,85,1
840,86,1
841,81,1
842,77,1
843,74,1
844,62,1
845,64,1
846,65,1
847,62,1
848,64,1
849,62,1
850,64,1
851,65,1
852,64,1
853,66,1
854,67,1
855,64,1
856,66,1
857,64,1
858,66,1
859,67,1
860,66,1
861,67,1
862,69,1
863,66,1
864,67,2
866,74,4
870,82,2
872,81,1
873,79,1
874,78,1
875,76,1
876,78,1
877,74,1
878,76,1
879,78,1
880,79,9
889,77,1
890,79,1
891,81,1
892,79,1
893,82,1
894,81,1
895,79,1
896,81,9
905,79,1
906,78,1
907,76,1
908,74,1
909,72,1
910,70,1
911,69,1
912,70,3
915,72,1
916,69,3
919,67,1
920,67,1
921,79,1
922,78,1
923,76,1
924,74,1
925,72,1
926,70,1
927,69,1
928,67,1
929,70,1
930,74,1
931,79,1
932,69,1
933,72,1
934,74,1
935,78,1
936,79,1
937,74,1
938,70,1
939,67,1
940,66,1
941,69,1
942,72,1
943,74,1
944,67,1
945,70,1
946,74,1
947,79,1
948,69,1
949,72,1
950,74,1
951,78,1
952,79,1
953,74,1
954,70,1
955,67,1
956,55,1
957,68,1
958,67,1
959,65,1
960,63,2
962,72,2
964,65,2
966,74,2
968,63,2
970,72,2
972,62,2
974,71,2
976,63,2
978,72,2
980,67,2
982,74,2
984,75,2
986,72,3
989,67,1
990,65,1
991,67,1
992,69,1
993,67,1
994,69,1
995,70,1
996,69,1
997,70,1
998,72,1
999,69,1
1000,70,1
1001,69,1
1002,70,1
1003,72,1
1004,74,1
1005,72,1
1006,74,1
1007,76,1
1008,78,1
1009,76,1
1010,78,1
1011,79,1
1012,78,1
1013,79,1
1014,81,1
1015,78,1
1016,79,1
1017,72,1
1018,70,1
1019,69,1
1020,70,1
1021,74,1
1022,79,4
1026,69,2
1028,79,6
1034,69,2
1036,62,2
1038,77,4
1042,65,2
1044,75,6
1050,65,2
1052,58,2
1054,74,2
1056,64,1
1057,65,1
1058,67,1
1059,70,1
1060,73,1
1061,82,1
1062,81,1
1063,79,1
1064,65,1
1065,67,1
1066,69,1
1067,73,1
1068,74,1
1069,81,1
1070,79,1
1071,77,1
1072,67,1
1073,69,1
1074,73,1
1075,74,1
1076,76,1
1077,79,1
1078,77,1
1079,76,1
1080,69,1
1081,73,1
1082,74,1
1083,76,1
1084,77,2
1086,74,4
1090,79,1
1091,81,1
1092,82,2
1094,67,3
1097,65,1
1098,64,1
1099,62,1
1100,60,2
1102,72,4
1106,77,1
1107,79,1
1108,81,2
1110,65,3
1113,63,1
1114,62,1
1115,60,1
1116,58,2
1118,70,3
1121,72,1
1122,70,1
1123,69,1
1124,67,1
1125,65,1
1126,64,1
1127,62,1
1128,60,1
1129,74,1
1130,72,1
1131,70,1
1132,69,1
1133,67,1
1134,66,1
1135,64,1
1136,62,2
1138,74,2
1140,75,2
1142,70,2
1144,72,2
1146,75,2
1148,77,2
1150,72,2
1152,74,1
1153,77,1
1154,79,1
1155,81,1
1156,82,1
1157,84,1
1158,86,1
1159,82,1
1160,76,1
1161,82,1
1162,86,3
1165,82,1
1166,79,1
1167,76,1
1168,85,1
1169,76,1
1170,77,1
1171,79,1
1172,81,1
1173,82,1
1174,84,1
1175,81,1
1176,74,1
1177,81,1
1178,84,3
1181,81,1
1182,78,1
1183,74,1
1184,82,2
1186,79,2
1188,74,2
1190,86,4
1194,81,1
1195,77,1
1196,74,6
1202,70,2
1204,67,2
1206,79,4
1210,76,1
1211,73,1
1212,69,1
1213,67,1
1214,65,1
1215,64,1
1216,65,2
1218,81,2
1220,64,2
1222,79,2
1224,62,1
1225,79,1
1226,77,1
1227,76,1
1228,74,1
1229,72,1
1230,70,1
1231,69,1
1232,70,2
1234,86,2
1236,69,2
1238,84,2
1240,67,1
1241,84,1
1242,82,1
1243,81,1
1244,79,1
1245,77,1
1246,76,1
1247,74,1
1248,76,1
1249,82,1
1250,81,1
1251,79,1
1252,81,1
1253,76,1
1254,74,1
1255,73,1
1256,74,1
1257,81,1
1258,79,1
1259,77,1
1260,79,1
1261,74,1
1262,73,1
1263,71,1
1264,73,1
1265,79,1
1266,77,1
1267,76,1
1268,77,1
1269,76,1
1270,74,1
1271,77,1
1272,76,1
1273,74,1
1274,73,1
1275,71,1
1276,69,5
1281,65,1
1282,62,1
1283,65,1
1284,67,1
1285,64,1
1286,61,1
1287,64,1
1288,65,2
1290,62,2
1292,74,5
1297,70,1
1298,67,1
1299,70,1
1300,72,1
1301,69,1
1302,66,1
1303,69,1
1304,70,2
1306,67,2
1308,82,5
1313,67,1
1314,65,1
1315,64,1
1316,65,2
1318,81,3
1321,65,1
1322,64,1
1323,62,1
1324,64,2
1326,79,3
1329,64,1
1330,62,1
1331,61,1
1332,62,2
1334,74,3
1337,77,1
1338,76,1
1339,74,1
1340,76,1
1341,79,1
1342,77,1
1343,76,1
1344,77,1
1345,79,1
1346,77,1
1347,76,1
1348,74,2
1350,86,2
1352,85,2
1354,81,2
1356,76,2
1358,79,2
1360,78,2
1362,74,2
1364,84,6
1370,83,1
1371,81,1
1372,83,2
1374,79,2
1376,76,2
1378,79,2
1380,82,2
1382,74,2
1384,73,2
1386,81,2
1388,74,2
1390,79,2
1392,77,4
1396,76,4
1400,74,8
