520,67,2
522,70,2
524,72,2
526,67,2
528,69,1
529,72,1
530,74,1
531,76,1
532,77,1
533,79,1
534,81,1
535,77,1
536,71,1
537,77,1
538,81,3
541,77,1
542,74,1
543,71,1
544,80,1
545,71,1
546,72,1
547,74,1
548,76,1
549,78,1
550,79,1
551,76,1
552,69,1
553,76,1
554,79,3
557,76,1
558,73,1
559,69,1
560,77,2
562,74,2
564,69,2
566,81,4
570,76,1
571,72,1
572,69,6
578,65,2
580,62,2
582,74,4
586,71,1
587,68,1
588,64,1
589,62,1
590,60,1
591,59,1
592,60,2
594,76,2
596,59,2
598,74,2
600,57,1
601,74,1
602,72,1
603,71,1
604,69,1
605,67,1
606,65,1
607,64,1
608,65,2
610,81,2
612,64,2
614,79,2
616,62,1
617,79,1
618,77,1
619,76,1
620,74,1
621,72,1
622,71,1
623,69,1
624,71,1
625,77,1
626,76,1
627,74,1
628,76,1
629,71,1
630,69,1
631,68,1
632,69,1
633,76,1
634,74,1
635,72,1
636,74,1
637,69,1
638,68,1
639,66,1
640,68,1
641,74,1
642,72,1
643,71,1
644,72,1
645,71,1
646,69,1
647,72,1
648,71,1
649,69,1
650,68,1
651,66,1
652,64,5
657,60,1
658,57,1
659,60,1
660,62,1
661,59,1
662,56,1
663,59,1
664,60,2
666,57,2
668,69,5
673,65,1
674,62,1
675,65,1
676,67,1
677,64,1
678,61,1
679,64,1
680,65,2
682,62,2
684,77,5
689,62,1
690,60,1
691,59,1
692,60,2
694,76,3
697,60,1
698,59,1
699,64,1
700,59,2
702,74,3
705,59,1
706,57,1
707,56,1
708,57,2
710,69,3
713,72,1
714,71,1
715,69,1
716,71,1
717,74,1
718,72,1
719,71,1
720,72,1
721,71,1
722,69,1
723,71,1
724,72,1
725,71,1
726,72,1
727,74,1
728,76,9
737,74,1
738,73,1
739,71,1
740,73,1
741,69,1
742,71,1
743,73,1
744,74,9
753,72,1
754,71,1
755,72,1
756,74,1
757,76,1
758,77,1
759,74,1
760,76,1
761,77,1
762,76,1
763,74,1
764,72,1
765,71,1
766,69,1
767,68,1
768,69,2
770,81,4
774,80,2
776,81,2
778,79,1
779,77,1
780,76,1
781,74,1
782,72,1
783,71,1
784,69,1
785,72,1
786,76,1
787,81,1
788,71,1
789,74,1
790,76,1
791,80,1
792,81,1
793,76,1
794,72,1
795,69,1
796,68,1
797,71,1
798,74,1
799,76,1
800,69,1
801,72,1
802,76,1
803,81,1
804,71,1
805,74,1
806,76,1
807,80,1
808,81,1
809,76,1
810,72,1
811,69,1
812,57,1
813,70,1
814,69,1
815,67,1
816,65,2
818,74,2
820,67,2
822,76,2
824,65,2
826,74,2
828,64,2
830,73,2
832,65,2
834,74,2
836,69,2
838,76,2
840,77,2
842,74,4
846,74,4
850,67,2
852,72,6
858,69,2
860,62,2
862,72,2
864,70,1
865,69,1
866,67,1
867,69,1
868,70,1
869,69,1
870,70,1
871,72,1
872,74,9
881,72,1
882,71,1
883,69,1
884,71,1
885,67,1
886,69,1
887,71,1
888,72,9
897,70,1
898,69,1
899,70,1
900,72,1
901,74,1
902,75,1
903,72,1
904,74,1
905,75,1
906,74,1
907,72,1
908,70,1
909,69,1
910,67,1
911,66,1
912,67,2
914,79,4
918,78,2
920,79,5
925,63,1
926,62,1
927,60,1
928,58,2
930,67,2
932,60,2
934,69,2
936,58,2
938,67,2
940,57,2
942,66,2
944,58,2
946,67,2
948,62,2
950,69,2
952,70,2
954,67,3
957,77,1
958,75,1
959,74,1
960,72,1
961,75,1
962,79,1
963,84,1
964,74,1
965,77,1
966,79,1
967,83,1
968,84,1
969,79,1
970,75,1
971,72,1
972,71,1
973,74,1
974,77,1
975,79,1
976,72,1
977,75,1
978,79,1
979,84,1
980,74,1
981,77,1
982,79,1
983,83,1
984,84,1
985,79,1
986,75,1
987,72,1
988,60,2
990,75,4
994,65,2
996,75,6
1002,65,2
1004,58,2
1006,74,4
1010,62,2
1012,72,6
1018,62,2
1020,55,1
1021,58,1
1022,57,1
1023,59,1
1024,61,1
1025,59,1
1026,61,1
1027,62,1
1028,61,1
1029,62,1
1030,64,1
1031,61,1
1032,62,1
1033,61,1
1034,62,1
1035,64,1
1036,65,1
1037,64,1
1038,65,1
1039,67,1
1040,69,1
1041,67,1
1042,69,1
1043,70,1
1044,69,1
1045,70,1
1046,72,1
1047,69,1
1048,70,1
1049,63,1
1050,62,1
1051,60,1
1052,62,1
1053,65,1
1054,70,4
1058,70,2
1060,67,2
1062,76,4
1066,69,2
1068,65,2
1070,74,4
1074,67,2
1076,64,2
1078,73,2
1080,74,5
1085,72,1
1086,70,1
1087,69,1
1088,70,1
1089,62,1
1090,64,1
1091,66,1
1092,67,1
1093,69,1
1094,70,1
1095,67,1
1096,60,1
1097,67,1
1098,70,3
1101,67,1
1102,64,1
1103,60,1
1104,69,1
1105,60,1
1106,62,1
1107,64,1
1108,65,1
1109,67,1
1110,68,1
1111,65,1
1112,58,1
1113,65,1
1114,68,3
1117,65,1
1118,62,1
1119,58,1
1120,67,2
1122,70,2
1124,72,2
1126,67,2
1128,69,2
1130,72,2
1132,74,2
1134,69,2
1136,70,1
1137,72,1
1138,70,1
1139,69,1
1140,67,1
1141,65,1
1142,63,1
1143,62,1
1144,60,1
1145,74,1
1146,72,1
1147,70,1
1148,69,1
1149,67,1
1150,65,1
1151,63,1
1152,62,2
1154,70,1
1155,72,1
1156,74,2
1158,70,3
1161,69,1
1162,67,1
1163,65,1
1164,64,2
1166,76,4
1170,69,1
1171,70,1
1172,72,2
1174,69,3
1177,67,1
1178,66,1
1179,64,1
1180,62,5
1185,67,1
1186,70,1
1187,74,1
1188,79,1
1189,74,1
1190,70,1
1191,67,1
1192,62,1
1193,65,1
1194,69,1
1195,74,1
1196,77,1
1197,74,1
1198,69,1
1199,65,1
1200,62,1
1201,64,1
1202,67,1
1203,70,1
1204,76,1
1205,70,1
1206,67,1
1207,62,1
1208,61,1
1209,64,1
1210,67,1
1211,69,1
1212,76,2
1214,0,63
1277,67,1
1278,65,1
1279,64,1
1280,65,2
1282,81,2
1284,64,2
1286,79,2
1288,62,1
1289,79,1
1290,77,1
1291,76,1
1292,74,1
1293,72,1
1294,70,1
1295,69,1
1296,70,2
1298,86,2
1300,69,2
1302,84,2
1304,67,1
1305,84,1
1306,82,1
1307,81,1
1308,79,1
1309,77,1
1310,76,1
1311,74,1
1312,76,1
1313,82,1
1314,81,1
1315,79,1
1316,81,1
1317,76,1
1318,74,1
1319,73,1
1320,74,1
1321,81,1
1322,79,1
1323,77,1
1324,79,1
1325,74,1
1326,73,1
1327,71,1
1328,73,1
1329,79,1
1330,77,1
1331,76,1
1332,77,1
1333,76,1
1334,74,1
1335,77,1
1336,76,1
1337,74,1
1338,73,1
1339,71,1
1340,69,6
1346,69,2
1348,74,2
1350,77,2
1352,76,2
1354,73,2
1356,69,5
1361,67,1
1362,66,1
1363,64,1
1364,66,1
1365,62,1
1366,64,1
1367,66,1
1368,67,9
1377,65,1
1378,64,1
1379,65,1
1380,67,1
1381,69,1
1382,70,1
1383,67,1
1384,69,1
1385,70,1
1386,69,1
1387,67,1
1388,65,1
1389,64,1
1390,62,1
1391,61,1
1392,62,2
1394,74,4
1398,73,2
1400,74,8
